SBD BB KHTN KHXH
BD1215132 22.3 12.75 0 
BD1215133 19.3 16.75 0 
BD1215134 17.05 11.5 17 
BD1215135 14.6 0 19.25 
BD1215136 10.6 0 10.25 
BD1215137 15.8 14.75 0 
BD1215138 15.3 16 0 
BD1215139 15.6 0 24.75 
BD1215140 15.25 19.75 0 
BD1215141 12.3 0 19.5 
BD1215142 13.75 0 15 
BD1215143 21.7 19.25 0 
BD1215144 18.25 18.5 0 
BD1215145 18.7 16.25 0 
BD1215146 11.1 0 15 
BD1215147 14.9 0 18.25 
BD1215148 16.85 12.75 0 
BD1215149 12.9 0 14.75 
BD1215150 12.35 9.5 14.25 
BD1215151 13.25 9.25 0 
BD1215152 19.05 20.25 0 
BD1215153 11.35 0 14.75 
BD1215154 12.45 0 22.5 
BD1215155 18.65 20.5 0 
BD1215156 12.6 0 15.75 
BD1215157 19.75 0 20.25 
BD1215158 17.15 0 16.25 
BD1215159 16.2 0 17.5 
BD1215160 14.25 0 15.5 
BD1215161 15.5 0 17.5 
BD1215162 16.25 12 16.75 
BD1215163 19.2 14.5 0 
BD1215164 14.6 0 17.25 
BD1215165 10.1 0 18 
BD1215166 16.7 20.5 0 
BD1215167 15.2 12.75 0 
BD1215168 14.5 15.25 0 
BD1215169 13.05 12 0 
BD1215170 10.4 0 13 
BD1215171 19.15 0 18.5 
BD1215172 10.1 0 16.25 
BD1215173 16.7 17.25 0 
BD1215174 14.7 0 17.5 
BD1215175 9.25 8.5 16.5 
BD1215176 13.85 0 16.25 
BD1215177 10.5 0 16.75 
BD1215178 16 0 17.25 
BD1215179 11.45 0 11.75 
BD1215180 18.5 16 0 
BD1215181 14.2 17.75 0 
BD1215182 15.75 19.25 0 
BD1215183 12.25 0 13.5 
BD1215184 14.45 17 0 
BD1215185 15.3 0 19.25 
BD1215186 13.2 0 18 
BD1215187 18.2 19 0 
BD1215188 6.35 0 8.25 
BD1215189 18.85 0 21.5 
BD1215190 20.35 19.5 0 
BD1215191 11.1 0 13.25 
BD1215192 15.4 0 16 
BD1215193 14.2 0 18.5 
BD1215194 16 14.75 0 
BD1215195 15.8 0 17 
BD1215196 20.25 17.5 0 
BD1215197 15.65 0 14.75 
BD1215198 18.25 0 17.25 
BD1215199 14.8 0 20.25 
BD1215200 17.7 14 0 
BD1215201 21 15 0 
BD1215202 13.95 13.5 0 
BD1215203 18.05 19.5 0 
BD1215204 11.75 0 17.5 
BD1215205 21.5 18 0 
BD1215206 22.15 0 25 
BD1215207 16.35 0 17.5 
BD1215208 10.65 8.75 17.25 
BD1215209 19.85 0 19.25 
BD1215210 13.35 0 16.75 
BD1215211 7.6 0 16 
BD1215212 7.6 13 0 
BD1215213 17.45 14.5 13.5 
BD1215214 18.75 0 18.5 
BD1215215 15.1 0 17.5 
BD1215216 12.8 0 18.25 
BD1215217 15.25 0 19 
BD1215218 18.55 12.25 0 
BD1215219 15.95 16.75 0 
BD1215220 9.6 0 14.25 
BD1215221 14.2 0 20 
BD1215222 13.1 0 18.25 
BD1215223 22.5 19.75 0 
BD1215224 14.7 15.75 0 
BD1215225 12 0 11.75 
BD1215226 19.7 19.5 0 
BD1215227 15.9 0 18.25 
BD1215228 15.9 0 20 
BD1215229 7.75 0 14.25 
BD1215230 6.4 0 7.5 
BD1215231 19.3 15.75 0 
BD1215232 11.95 0 13.5 
BD1215233 14.05 0 14 
BD1215234 16.7 14 20 
BD1215235 18.45 17.5 0 
BD1215236 15.3 0 21 
BD1215237 13.65 0 15.75 
BD1215238 11.2 0 17.75 
BD1215239 18.9 15.25 0 
BD1215240 11.25 16.5 0 
BD1215241 8.9 8.5 14.75 
BD1215242 15.4 13.25 0 
BD1215243 15.3 11.5 18 
BD1215244 20.25 21.25 21.5 
BD1215245 20.8 18 19.75 
BD1215246 12.9 0 16 
BD1215247 16.85 18 0 
BD1215248 13.6 0 20 
BD1215249 11.75 0 19 
BD1215250 13.3 0 18.75 
BD1215251 13.75 14.25 0 
BD1215252 20.85 16.75 0 
BD1215253 12.9 7.75 14.75 
BD1215254 9.75 0 11.75 
BD1215255 11.65 12.75 17.5 
BD1215256 17.25 0 17.25 
BD1215257 21.7 18.75 0 
BD1215258 19.8 16.5 0 
BD1215259 21.7 0 20.75 
BD1215260 24.6 14.25 0 
BD1215261 14.8 13.5 0 
BD1215262 12.9 0 20.25 
BD1215263 11.55 0 14.25 
BD1215264 12.6 0 17.5 
BD1215265 19.15 20.75 0 
BD1215266 18.45 0 21.75 
BD1215267 15.65 0 22.5 
BD1215268 17.75 11 15 
BD1215269 13.1 0 20 
BD1215270 17.5 15.5 0 
BD1215271 18.4 17.75 0 
BD1215272 17.75 0 20 
BD1215273 14.6 0 16.75 
BD1215274 9.3 0 15.75 
BD1215275 18.8 0 19.25 
BD1215276 11 9 14.75 
BD1215277 14.55 0 18.5 
BD1215278 11.65 0 19.25 
BD1215279 13.45 0 13.25 
BD1215280 8.9 10.5 16 
BD1215281 22.3 0 27.25 
BD1215282 19.65 16.25 0 
BD1215283 18.35 17 0 
BD1215284 20.05 0 21 
BD1215285 14.35 0 21.25 
BD1215286 20.05 18.75 0 
BD1215287 12.15 0 18 
BD1215288 14.25 0 18 
BD1215289 11.8 15 0 
BD1215290 9.45 0 14.75 
BD1215291 16.35 17.25 0 
BD1215292 17.8 13 0 
BD1215293 22.25 21 0 
BD1215294 15.5 12.5 20.75 
BD1215295 14.3 0 17 
BD1215296 14.75 0 21.5 
BD1215297 14.2 14.25 0 
BD1215298 20.7 23.25 0 
BD1215299 18.3 17.5 0 
BD1215300 16.2 9.75 18.5 
BD1215301 18.85 16 18.25 
BD1215302 14.3 0 19.5 
BD1215303 22.5 16.75 0 
BD1215304 11.55 0 16.75 
BD1215305 18.1 0 21.5 
BD1215306 16.45 0 18 
BD1215307 20.9 20.25 0 
BD1215308 14.3 0 15 
BD1215309 12.45 12.25 0 
BD1215310 8.8 0 3.75 
BD1215311 20.1 13.5 0 
BD1215312 18.15 0 22 
BD1215313 22.8 15.25 0 
BD1215314 15.6 17.5 0 
BD1215315 9.4 0 6.75 
BD1215316 18.05 11.75 0 
BD1215317 20 0 21 
BD1215318 15.75 0 21.25 
BD1215319 18.55 18 0 
BD1215320 19.75 19.5 0 
BD1215321 17.2 18 0 
BD1215322 12.75 0 19.5 
BD1215323 20.7 19.5 0 
BD1215324 18.9 16 0 
BD1215325 13.15 9.25 19.25 
BD1215326 16.15 13.25 0 
BD1215327 11.15 0 12 
BD1215328 25.2 22.75 0 
BD1215329 15.85 17.25 0 
BD1215330 18.05 22 0 
BD1215331 20.2 19.75 0 
BD1215332 16.55 0 20.5 
BD1215333 7.8 0 3.25 
BD1215334 15.1 14.75 17.75 
BD1215335 20.2 21.75 0 
BD1215336 9.45 0 13.25 
BD1215337 15.45 18.25 0 
BD1215338 12.4 0 14.5 
BD1215339 12.85 0 17.5 
BD1215340 19.8 20.5 0 
BD1215341 9.25 8.75 14.5 
BD1215342 17.4 0 26 
BD1215343 22.9 0 19.75 
BD1215344 18.9 15.25 17.25 
BD1215345 18.4 20 0 
BD1215346 19.1 14.5 0 
BD1215347 12.7 0 15.5 
BD1215348 8.5 0 16.25 
BD1215349 15 11.5 18 
BD1215350 13.8 16.5 0 
BD1215351 14.7 15.75 20.5 
BD1215352 9.05 0 16 
BD1215353 13.2 0 14 
BD1215354 9.35 0 11.25 
BD1215355 20.4 19.25 0 
BD1215356 9.7 0 15 
BD1215357 17.45 0 17.75 
BD1215358 13.9 11.5 0 
BD1215359 8.85 10.25 8.25 
BD1215360 17.1 17 0 
BD1215361 17.4 14.5 0 
BD1215362 16.9 17.25 0 
BD1215363 14 9.75 18.25 
BD1215364 9.8 0 15 
BD1215365 17.25 17 0 
BD1215366 17.8 0 19.75 
BD1215367 16.55 0 20.75 
BD1215368 5.4 0 7.25 
BD1215369 5.6 3.5 0 
BD1215370 14.1 0 17.75 
BD1215371 14.25 0 15.75 
BD1215372 16.1 0 17.5 
BD1215373 13.1 12 11.5 
BD1215374 14.4 0 19.5 
BD1215375 15.3 14.5 0 
BD1215376 14.6 0 22 
BD1215377 17 16.25 0 
BD1215378 18.2 0 16.75 
BD1215379 13.3 0 19.5 
BD1215380 18.7 18.25 0 
BD1215381 16.75 15 19 
BD1215382 19.35 16.5 0 
BD1215383 11.45 7.75 16.5 
BD1215384 9.55 8 13.5 
BD1215385 14.05 0 18.75 
BD1215386 14.85 0 18.25 
BD1215387 20.2 0 19.5 
BD1215388 10.95 0 11.25 
BD1215389 17.2 0 20.75 
BD1215390 7.65 0 8.75 
BD1215391 11.8 7.5 16.75 
BD1215392 13.15 7.75 22 
BD1215393 14.35 16.75 0 
BD1215394 21.85 18 0 
BD1215395 15.85 0 16.25 
BD1215396 13.6 12 0 
BD1215397 15.9 0 16 
BD1215398 9.45 12.5 17 
BD1215399 14.7 0 21.5 
BD1215400 14.5 0 15 
BD1215401 19.45 0 20.75 
BD1215402 11.95 0 16 
BD1215403 18.15 18.5 0 
BD1215404 11.95 8.75 19 
BD1215405 15 0 19.75 
BD1215406 12.1 0 17.25 
BD1215407 17.6 0 22 
BD1215408 18.3 20.5 0 
BD1215409 9.15 10.5 14.5 
BD1215410 16.9 16.25 0 
BD1215411 18.65 19.5 0 
BD1215412 16.2 11.5 0 
BD1215413 15.8 0 20.75 
BD1215414 19.25 15.5 0 
BD1215415 16.6 0 17 
BD1215416 16 16 0 
BD1215417 11.15 10.75 15.5 
BD1215418 11 5.5 12.5 
BD1215419 12.05 0 17.75 
BD1215420 18.15 13.5 0 
BD1215421 24.05 0 16.75 
BD1215422 13.75 15 0 
BD1215423 10.8 0 14 
BD1215424 18.2 0 22.5 
BD1215425 14 7.75 15.5 
BD1215426 13.4 0 17.75 
BD1215427 13.05 0 17 
BD1215428 10.2 0 14.25 
BD1215429 19.55 19.25 0 
BD1215430 15.1 12.75 19.75 
BD1215431 18.1 0 22.25 
BD1215432 10.95 0 17.5 
BD1215433 15.8 0 21 
BD1215434 18.8 18 0 
BD1215435 18.1 0 20.5 
BD1215436 16.3 13.25 0 
BD1215437 12.25 0 17.5 
BD1215438 20.15 0 20 
BD1215439 15.3 11.75 14.5 
BD1215440 18.9 0 17.75 
BD1215441 13.95 0 17.75 
BD1215442 22.6 0 19.5 
BD1215443 16 0 19.5 
BD1215444 16.15 16 0 
BD1215445 15.25 17.5 0 
BD1215446 14.6 18.5 0 
BD1215447 12.3 0 14 
BD1215448 15.65 14.25 0 
BD1215449 8 0 10.75 
BD1215450 15.95 0 17.5 
BD1215451 10.75 0 17.5 
BD1215452 16.55 18.25 0 
BD1215453 14.75 10.25 16.75 
BD1215454 16.4 16.5 0 
BD1215455 14.6 13 0 
BD1215456 17.8 0 22.75 
BD1215457 16.4 9.75 18 
BD1215458 14.65 15.75 0 
BD1215459 17.1 14.75 0 
BD1215460 17 0 20.25 
BD1215461 16.4 0 21.25 
BD1215462 13.35 7 14.75 
BD1215463 19.35 18.75 0 
BD1215464 6.65 0 5 
BD1215465 13.2 0 13 
BD1215466 15 15.5 0 
BD1215467 8.5 0 16.5 
BD1215468 21.8 13.5 0 
BD1215469 12.85 0 14.5 
BD1215470 14.55 0 20.5 
BD1215471 20.75 19.75 20.75 
BD1215472 18.9 14.75 0 
BD1215473 16.05 11.5 19.5 
BD1215474 15.3 17 0 
BD1215475 16.4 16.5 0 
BD1215476 14.4 0 16 
BD1215477 8.15 0 15.25 
BD1215478 12.3 9.5 15 
BD1215479 15.3 16.75 0 
BD1215480 13 0 16.25 
BD1215481 18.4 14 0 
BD1215482 10.5 0 20 
BD1215483 13.3 14.75 0 
BD1215484 14.95 0 15.25 
BD1215485 22.3 15.5 0 
BD1215486 22.7 19.25 0 
BD1215487 14.2 9.75 17.5 
BD1215488 11.4 0 14.5 
BD1215489 14.65 0 17.25 
BD1215490 10.9 0 13 
BD1215491 13.35 13.25 0 
BD1215492 16.15 0 18 
BD1215493 8.9 0 7.75 
BD1215494 18.25 16.75 0 
BD1215495 16.1 14 16 
BD1215496 15.25 0 16.5 
BD1215497 13.05 0 12.75 
BD1215498 15.15 10.75 15.5 
BD1215499 19.4 14.75 0 
BD1215500 16.15 13 0 
BD1215501 17.8 16 0 
BD1215502 11.75 0 18.75 
BD1215503 21.7 18.75 0 
BD1215504 14.2 0 14.25 
BD1215505 20.05 19.5 0 
BD1215506 12.1 7.75 19.75 
BD1215507 19.75 17.75 0 
BD1215508 23.85 16.5 0 
BD1215509 15.55 19.25 0 
BD1215510 16.85 11.75 0 
BD1215511 22.75 15.25 0 
BD1215512 16.3 19 0 
BD1215513 15.8 0 17 
BD1215514 11.7 14 0 
BD1215515 14 0 22 
BD1215516 20.85 23 0 
BD1215517 15.25 10.5 17.5 
BD1215518 17.35 0 21.75 
BD1215519 5.2 0 7.25 
BD1215520 9.2 0 15 
BD1215521 18.95 15.75 0 
BD1215522 19.9 15.25 0 
BD1215523 12.7 8.75 18.75 
BD1215524 17.2 19 0 
BD1215525 12.95 8.5 16 
BD1215526 15.4 0 24 
BD1215527 17.15 19 0 
BD1215528 13.5 14 12.25 
BD1215529 12.95 7.75 18.75 
BD1215530 12.15 0 14 
BD1215531 13.2 0 14 
BD1215532 15.1 17.75 0 
BD1215533 20.7 0 19.5 
BD1215534 14.8 15.5 20 
BD1215535 23.4 0 22.5 
BD1215536 10.25 0 14 
BD1215537 22.7 0 20.25 
BD1215538 13.95 16.75 0 
BD1215539 13.65 0 19.75 
BD1215540 17.95 0 20.25 
BD1215541 13 0 18.25 
BD1215542 6.65 0 14.5 
BD1215543 18.45 0 20 
BD1215544 17.2 20 0 
BD1215545 20.1 21 18.75 
BD1215546 21.8 0 0 
BD1215547 18.7 18.5 0 
BD1215548 19.95 0 16.75 
BD1215549 7.4 12.25 0 
BD1215550 14.25 0 22.5 
BD1215551 13.7 0 17.25 
BD1215552 12.1 14 0 
BD1215553 23.4 0 20 
BD1215554 14.3 0 20.5 
BD1215555 17.35 14.5 0 
BD1215556 14.5 0 16.75 
BD1215557 19.25 19 0 
BD1215558 18.65 17.75 0 
BD1215559 15.55 11 0 
BD1215560 15.65 0 18.75 
BD1215561 14.85 0 18.75 
BD1215562 14.6 15.25 0 
BD1215563 13.8 16 0 
BD1215564 8.5 0 14.75 
BD1215565 14.6 0 15.25 
BD1215566 18.45 16.5 0 
BD1215567 15 0 16.75 
BD1215568 10.2 0 14.75 
BD1215569 13.4 11 15.5 
BD1215570 7.5 0 14.5 
BD1215571 10.65 0 14.25 
BD1215572 14.1 0 19.25 
BD1215573 17.85 0 20.5 
BD1215574 22.25 0 23 
BD1215575 15.25 0 14.75 
BD1215576 16.6 0 17.25 
BD1215577 21.95 17 0 
BD1215578 9.1 0 4.25 
BD1215579 10.9 0 12 
BD1215580 7.2 0 8.75 
BD1215581 16 13.5 0 
BD1215582 20.4 0 22.75 
BD1215583 19.5 20 0 
BD1215584 12.55 10 19.75 
BD1215585 10.9 0 18.75 
BD1215586 13.8 0 16.5 
BD1215587 12.9 0 15.25 
BD1215588 11.95 0 18.25 
BD1215589 7.5 0 15.5 
BD1215590 15.8 0 16 
BD1215591 12.7 9 13.25 
BD1215592 7.7 0 17.75 
BD1215593 10.65 0 14.25 
BD1215594 15.8 0 16.75 
BD1215595 9.7 9.5 14.75 
BD1215596 12.25 0 13.25 
BD1215597 18.5 16.5 0 
BD1215598 8.35 0 9.5 
BD1215599 19.3 17.25 0 
BD1215600 8.8 0 14.75 
BD1215601 15.1 12.75 0 
BD1215602 15.8 14.25 15 
BD1215603 12 0 18.25 
BD1215604 17.3 0 21 
BD1215605 12.2 0 14.5 
BD1215606 15.9 17 0 
BD1215607 10.35 10 15.75 
BD1215608 10.2 0 12.75 
BD1215609 16.4 0 20.5 
BD1215610 19.15 11 0 
BD1215611 9.65 0 18.5 
BD1215612 21.45 21.25 0 
BD1215613 10 8.25 10.5 
BD1215614 13.5 0 15 
BD1215615 14.55 0 13.75 
BD1215616 15.6 0 23 
BD1215617 13.8 10 0 
BD1215618 11.15 0 19.25 
BD1215619 14 17.25 0 
BD1215620 16.8 17.75 0 
BD1215621 12.45 10.75 16.5 
BD1215622 9.95 0 13.75 
BD1215623 18 17 0 
BD1215624 13.25 0 17 
BD1215625 17.8 19 0 
BD1215626 16.85 0 18.25 
BD1215627 12.75 0 18.25 
BD1215628 6.6 14.75 0 
BD1215629 16.25 0 16.75 
BD1215630 11.55 13 0 
BD1215631 12.75 11.5 0 
BD1215632 13.7 0 16.5 
BD1215633 13.5 0 17.25 
BD1215634 14.8 10.25 16.75 
BD1215635 9.55 0 11.75 
BD1215636 17.5 17 0 
BD1215637 5.4 0 10 
BD1215638 14 0 17.5 
BD1215639 12.8 0 17.5 
BD1215640 22.7 17.5 0 
BD1215641 14.4 0 17.25 
BD1215642 17 16 0 
BD1215643 15.25 0 18.75 
BD1215644 16.05 10 0 
BD1215646 10.5 0 11.25 
BD1215647 17.1 0 16.75 
BD1215648 16.6 19.5 0 
BD1215649 16.3 19 0 
BD1215650 16.1 0 16.25 
BD1215651 21.3 14.5 0 
BD1215652 17.85 15 0 
BD1215653 15.9 15.75 0 
BD1215654 7.4 0 14.5 
BD1215655 16.9 16.75 0 
BD1215656 11.7 0 14 
BD1215657 10.35 0 15.75 
BD1215658 18.65 20.25 0 
BD1215659 14.95 0 18.25 
BD1215660 19.95 17 0 
BD1215661 17.5 17.75 0 
BD1215662 16.2 0 19.75 
BD1215663 15.45 16.75 20 
BD1215664 21 17.75 0 
BD1215665 12.45 0 22 
BD1215666 9.25 0 13.75 
BD1215667 13.9 13.25 0 
BD1215668 11.65 0 13.25 
BD1215669 11.6 6.75 16.25 
BD1215670 17 0 21.75 
BD1215671 17.3 17.25 0 
BD1215672 5.8 14.5 0 
BD1215673 16.7 12 0 
BD1215674 15.2 10.75 19.5 
BD1215675 19.5 14.75 0 
BD1215676 22.5 17.75 0 
BD1215677 9.75 0 16.25 
BD1215678 14.9 17.5 0 
BD1215679 16.3 16.75 0 
BD1215680 20.75 0 24.25 
BD1215681 15.4 0 22.75 
BD1215682 18.8 19.5 0 
BD1215683 21.05 0 22.75 
BD1215684 15.3 17.25 0 
BD1215685 23.35 0 19 
BD1215686 14.8 0 23.5 
BD1215687 21.85 15.5 17.5 
BD1215688 21.1 0 20.5 
BD1215689 10.05 6.25 13.25 
BD1215690 13.9 0 17.75 
BD1215691 6.35 0 11.25 
BD1215692 17.55 17.75 0 
BD1215693 17.75 13 0 
BD1215694 6.7 0 5.5 
BD1215695 8.7 0 14.5 
BD1215696 19.7 19 0 
BD1215697 16.45 13.25 0 
BD1215698 15.65 16.5 0 
BD1215699 16.55 15.75 0 
BD1215700 4.65 0 8.5 
BD1215701 11.9 0 19.75 
BD1215702 18.35 18 0 
BD1215703 15.4 16 0 
BD1215704 10.75 0 17.75 
BD1215705 12.05 0 16.75 
BD1215706 4.45 0 8.25 
BD1215707 15.5 0 19.75 
BD1215708 10.55 0 17.75 
BD1215709 12.6 11.5 0 
BD1215710 16.2 13.75 0 
BD1215711 11.7 8 17 
BD1215712 17.05 12 0 
BD1215713 16.9 0 20.5 
BD1215714 6.4 0 0 
BD1215715 18.55 12.5 0 
BD1215716 18.15 16.75 0 
BD1215717 18.2 0 19.25 
BD1215718 19.05 15.75 0 
BD1215719 14.45 0 23.5 
BD1215720 12.8 0 15.5 
BD1215721 12.35 7.5 18.25 
BD1215722 10.6 0 18 
BD1215723 14.65 9.5 0 
BD1215724 17.5 0 16.5 
BD1215725 15.55 10.75 0 
BD1215726 18.95 0 21.5 
BD1215727 15.2 0 16.75 
BD1215728 10.7 0 19.25 
BD1215729 15.85 15 0 
BD1215730 17.3 0 19.75 
BD1215731 14.75 12.75 17.5 
BD1215732 18.6 19.25 0 
BD1215733 17.8 0 16.75 
BD1215734 14.95 0 20 
BD1215735 15.4 0 16 
BD1215736 21.7 0 18 
BD1215737 17.8 18.5 0 
BD1215738 17.3 14.75 0 
BD1215739 14.65 9.5 22 
BD1215740 7.4 13.5 0 
BD1215741 10.15 0 15.5 
BD1215742 9.95 0 12.5 
BD1215743 18.95 17 0 
BD1215744 18.8 14.75 20 
BD1215745 17.3 18.25 0 
BD1215746 12.35 0 15 
BD1215747 8.2 0 5.5 
BD1215748 12.65 0 17 
BD1215749 19.8 14.75 0 
BD1215750 19.2 0 26.25 
BD1215751 16.8 19 0 
BD1215752 17.85 11.25 20.25 
BD1215753 18.75 19.25 0 
BD1215754 15.5 12.25 14.25 
BD1215755 12.8 0 15.25 
BD1215756 20.25 12.5 0 
BD1215757 12.1 0 15.75 
BD1215758 16 16 0 
BD1215759 14.05 8.5 16.75 
BD1215760 23.3 19 0 
BD1215761 11.4 0 14.5 
BD1215762 17.25 16.75 0 
BD1215763 14.15 13.75 0 
BD1215764 13.55 0 20.75 
BD1215765 13.9 16 0 
BD1215766 15.8 13 0 
BD1215767 21.1 14.75 0 
BD1215768 17.3 9.25 15.5 
BD1215769 12.05 0 19.25 
BD1215770 17.55 18 0 
BD1215771 12.25 9.25 16.25 
BD1215772 15 16 0 
BD1215773 12.15 0 14.25 
BD1215774 14.1 10 16.25 
BD1215775 18.35 16 0 
BD1215776 16.95 0 16.75 
BD1215777 16.25 11.75 0 
BD1215778 17.8 0 0 
BD1215779 17.1 18.5 18 
BD1215780 18.25 0 19.25 
BD1215781 17.55 11.25 19.5 
BD1215782 10.15 0 13 
BD1215783 11.55 0 15 
BD1215784 15.75 14.5 0 
BD1215785 11.05 0 13.75 
BD1215786 16.85 0 19.25 
BD1215787 22.6 18.25 0 
BD1215788 14.2 0 18.75 
BD1215789 16.1 0 16.25 
BD1215790 17.55 18.5 0 
BD1215791 17.4 0 22.25 
BD1215792 10.4 0 3.5 
BD1215793 10.1 7.5 15.25 
BD1215794 18.9 15 0 
BD1215795 15.15 8.5 19 
BD1215796 10.25 0 17.75 
BD1215797 16.05 0 16 
BD1215798 9.95 0 16.75 
BD1215799 9.9 0 12.5 
BD1215800 15.35 0 16.75 
BD1215801 13.55 10.75 16.25 
BD1215802 11.45 0 15 
BD1215803 15 11.5 16 
BD1215804 11.75 0 17.75 
BD1215805 15.85 0 19 
BD1215806 20.4 17.75 0 
BD1215807 12 12 0 
BD1215808 7.5 9.25 8.5 
BD1215809 12.65 0 18 
BD1215810 16.65 0 19.5 
BD1215811 14.55 12.75 15.5 
BD1215812 16.65 0 23.5 
BD1215813 13.3 0 16.25 
BD1215814 16.1 12.25 17.25 
BD1215815 14.55 13.25 0 
BD1215816 20.1 14.75 0 
BD1215817 9.3 9.5 18.25 
BD1215818 17.3 16.25 0 
BD1215819 17.15 18.25 0 
BD1215820 20.25 20.5 0 
BD1215821 10 0 13.75 
BD1215822 16.65 0 19 
BD1215823 10.35 0 13.25 
BD1215824 14.35 0 16.25 
BD1215825 15.2 0 13.5 
BD1215826 20.65 11.5 18.75 
BD1215827 16.05 11 19 
BD1215828 15.95 14.75 0 
BD1215829 22.65 16.5 0 
BD1215830 19.4 0 20.75 
BD1215831 17.95 18 0 
BD1215832 15.15 16.25 0 
BD1215833 18.4 20 0 
BD1215834 16.9 0 17.75 
BD1215835 16.5 16.25 0 
BD1215836 17.3 0 20.5 
BD1215837 14.2 0 17 
BD1215838 19.6 16.5 0 
BD1215839 17 0 18.25 
BD1215840 14.6 0 17.5 
BD1215841 11.05 0 16.25 
BD1215842 14 0 17.5 
BD1215843 20.4 14.25 0 
BD1215844 17.3 20 0 
BD1215845 18.35 17 0 
BD1215846 14.9 14 0 
BD1215847 13.1 0 18.25 
BD1215848 16.25 13.75 0 
BD1215849 14.6 11 13 
BD1215850 23.55 23.25 0 
BD1215851 11.4 0 0 
BD1215852 15.35 0 17.75 
BD1215853 13.2 14.5 0 
BD1215854 13.8 12 0 
BD1215855 9.4 0 14.75 
BD1215856 14.5 0 21.5 
BD1215857 13.9 9.75 14.75 
BD1215858 14.15 0 19.75 
BD1215859 16.2 16.75 0 
BD1215860 18 17 0 
BD1215861 12.2 10.75 20.25 
BD1215862 11.75 0 0 
BD1215863 18.2 17.25 0 
BD1215864 22 0 23.25 
BD1215865 17.75 15 0 
BD1215866 22.45 0 21.5 
BD1215867 21.75 15.75 0 
BD1215868 16.95 16.5 0 
BD1215869 15.65 0 16.25 
BD1215870 12.75 7.5 19 
BD1215871 8.15 0 11 
BD1215872 20.95 19 0 
BD1215873 13.35 19 0 
BD1215874 11.3 14.5 0 
BD1215875 8.8 0 16.75 
BD1215876 17.75 0 19.25 
BD1215877 11.85 9.75 13.75 
BD1215878 14.35 7.25 15.5 
BD1215879 17.55 20.5 0 
BD1215880 17.9 21.25 0 
BD1215881 15.9 16.75 0 
BD1215882 15.75 0 17 
BD1215883 17 10.5 19 
BD1215884 6.4 0 10 
BD1215885 9.75 0 11.5 
BD1215886 10.95 9.75 0 
BD1215887 19.6 17.25 0 
BD1215888 10.4 8.25 18.25 
BD1215889 19.1 13 0 
BD1215890 11.45 0 18.75 
BD1215891 14.8 21.25 0 
BD1215892 13.35 0 19.25 
BD1215893 14.4 0 17.75 
BD1215894 13.3 0 16.5 
BD1215895 17.85 20 0 
BD1215896 20.65 0 22 
BD1215897 18.7 20.75 0 
BD1215898 11.75 0 14.25 
BD1215899 19 18 21 
BD1215900 17.85 0 21 
BD1215901 10.95 0 12.75 
BD1215902 17.4 0 17.75 
BD1215903 14.05 0 16.5 
BD1215904 12.85 0 17.75 
BD1215905 18 17.25 0 
BD1215906 16.3 13 0 
BD1215907 18.6 15.75 15.25 
BD1215908 11.85 0 17.5 
BD1215909 12.25 0 18 
BD1215910 13.25 11.25 19.25 
BD1215911 18 0 16.75 
BD1215912 9.6 0 17.75 
BD1215913 17.45 0 18.75 
BD1215914 19.2 15.5 0 
BD1215915 12.6 0 12.5 
BD1215916 22.35 19.5 0 
BD1215917 19.75 14.75 0 
BD1215918 14.25 14.75 0 
BD1215919 9.55 0 14.75 
BD1215920 14.25 12.5 19.5 
BD1215921 16.05 18.75 0 
BD1215922 11.9 0 17.75 
BD1215923 12.45 8.75 15 
BD1215924 11.2 8.5 13.5 
BD1215925 19.4 0 20 
BD1215926 9.9 0 13 
BD1215927 11.25 0 16 
BD1215928 10.2 0 22.5 
BD1215929 15.55 0 15.75 
BD1215930 13.6 0 16.5 
BD1215931 18.75 14.75 0 
BD1215932 15.6 15.75 0 
BD1215933 17.65 0 20.25 
BD1215934 23.35 12.25 0 
BD1215935 14.5 15 0 
BD1215936 8.8 0 17.5 
BD1215937 13.65 9.5 15.75 
BD1215938 14.4 0 15.5 
BD1215939 16.85 16.25 19 
BD1215940 11.05 0 18.25 
BD1215941 18.2 16.5 17.75 
BD1215942 12.9 13.75 0 
BD1215943 17.65 16.5 20.5 
BD1215944 16.95 14.5 14 
BD1215945 14.8 0 18.25 
BD1215946 19.25 16.75 0 
BD1215947 17.5 15.75 15.75 
BD1215948 12.7 9.5 16.75 
BD1215949 12.7 9.5 16 
BD1215950 18.8 16 0 
BD1215951 15.15 0 19 
BD1215952 19 15.25 0 
BD1215953 10.1 9.5 0 
BD1215954 11.95 0 16.75 
BD1215955 20.45 18.5 0 
BD1215956 16.85 9.5 21.75 
BD1215957 12.1 0 17 
BD1215958 18.6 13.75 0 
BD1215959 18.35 15 0 
BD1215960 10.55 0 14.5 
BD1215961 13.65 17 0 
BD1215962 20.45 0 19.25 
BD1215963 16.25 19.25 19 
BD1215964 11.05 0 3 
BD1215965 17.6 12.75 13.75 
BD1215966 9.8 0 13.25 
BD1215967 18.15 11.5 0 
BD1215968 18.1 14.5 0 
BD1215969 19.8 21 0 
BD1215970 18.6 22.25 0 
BD1215971 16.9 0 22.25 
BD1215972 14 0 17.25 
BD1215973 15.9 14.5 18.25 
BD1215974 11.8 12.75 0 
BD1215975 22.95 18 0 
